質問8,問1.2.イ ２年-国語,小学校,2016,7,,,2,国語,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,2,国語,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,２年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問9,問1.2.イ ２年-算数,小学校,2016,7,,,2,算数,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,2,算数,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,２年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問10,問1.2.イ ２年-特別活動（学級活動）,小学校,2016,7,,,2,特別活動（学級活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,2,特別活動（学級活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,２年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問11,問1.2.イ ２年-特別活動（クラブ活動）,小学校,2016,7,,,2,特別活動（クラブ活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,2,特別活動（クラブ活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,２年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問12,問1.2.イ ２年-特別活動（児童会活動）,小学校,2016,7,,,2,特別活動（児童会活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,2,特別活動（児童会活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,２年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問13,問1.2.イ ２年-特別活動（学校行事）,小学校,2016,7,,,2,特別活動（学校行事）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,2,特別活動（学校行事）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,２年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問14,問1.2.ウ ３年-国語,小学校,2016,8,,,3,国語,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,3,国語,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,３年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問15,問1.2.ウ ３年-算数,小学校,2016,8,,,3,算数,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,3,算数,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,３年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問16,問1.2.ウ ３年-総合的な学習の時間,小学校,2016,8,,,3,総合的な学習の時間,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,3,総合的な学習の時間,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,３年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問17,問1.2.ウ ３年-特別活動（学級活動）,小学校,2016,8,,,3,特別活動（学級活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,3,特別活動（学級活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,３年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問18,問1.2.ウ ３年-特別活動（クラブ活動）,小学校,2016,8,,,3,特別活動（クラブ活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,3,特別活動（クラブ活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,３年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問19,問1.2.ウ ３年-特別活動（児童会活動）,小学校,2016,8,,,3,特別活動（児童会活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,3,特別活動（児童会活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,３年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問20,問1.2.ウ ３年-特別活動（学校行事）,小学校,2016,8,,,3,特別活動（学校行事）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,3,特別活動（学校行事）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,３年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問21,問1.2.エ ４年-国語,小学校,2016,9,,,4,国語,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,4,国語,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,４年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問22,問1.2.エ ４年-算数,小学校,2016,9,,,4,算数,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,4,算数,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,４年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問23,問1.2.エ ４年-総合的な学習の時間,小学校,2016,9,,,4,総合的な学習の時間,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,4,総合的な学習の時間,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,４年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問24,問1.2.エ ４年-特別活動（学級活動）,小学校,2016,9,,,4,特別活動（学級活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,4,特別活動（学級活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,４年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問25,問1.2.エ ４年-特別活動（クラブ活動）,小学校,2016,9,,,4,特別活動（クラブ活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,4,特別活動（クラブ活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,４年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問26,問1.2.エ ４年-特別活動（児童会活動）,小学校,2016,9,,,4,特別活動（児童会活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,4,特別活動（児童会活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,４年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問27,問1.2.エ ４年-特別活動（学校行事）,小学校,2016,9,,,4,特別活動（学校行事）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,4,特別活動（学校行事）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,４年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問28,問1.2.オ ５年-国語,小学校,2016,10,,,5,国語,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,5,国語,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,５年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問29,問1.2.オ ５年-算数,小学校,2016,10,,,5,算数,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,5,算数,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,５年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問30,問1.2.オ ５年-外国語活動,小学校,2016,10,,,5,外国語活動,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,5,外国語活動,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,５年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問31,問1.2.オ ５年-総合的な学習の時間,小学校,2016,10,,,5,総合的な学習の時間,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,5,総合的な学習の時間,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,５年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問32,問1.2.オ ５年-特別活動（学級活動）,小学校,2016,10,,,5,特別活動（学級活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,5,特別活動（学級活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,５年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問33,問1.2.オ ５年-特別活動（クラブ活動）,小学校,2016,10,,,5,特別活動（クラブ活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,5,特別活動（クラブ活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,５年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問34,問1.2.オ ５年-特別活動（児童会活動）,小学校,2016,10,,,5,特別活動（児童会活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,5,特別活動（児童会活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,５年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問35,問1.2.オ ５年-特別活動（学校行事）,小学校,2016,10,,,5,特別活動（学校行事）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,5,特別活動（学校行事）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,５年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問36,問1.2.カ ６年-国語,小学校,2016,11,,,6,国語,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,6,国語,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,６年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問37,問1.2.カ ６年-算数,小学校,2016,11,,,6,算数,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,6,算数,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,６年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問38,問1.2.カ ６年-外国語活動,小学校,2016,11,,,6,外国語活動,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,6,外国語活動,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,６年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問39,問1.2.カ ６年-総合的な学習の時間,小学校,2016,11,,,6,総合的な学習の時間,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,6,総合的な学習の時間,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,６年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問40,問1.2.カ ６年-特別活動（学級活動）,小学校,2016,11,,,6,特別活動（学級活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,6,特別活動（学級活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,６年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問41,問1.2.カ ６年-特別活動（クラブ活動）,小学校,2016,11,,,6,特別活動（クラブ活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,6,特別活動（クラブ活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,６年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問42,問1.2.カ ６年-特別活動（児童会活動）,小学校,2016,11,,,6,特別活動（児童会活動）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,6,特別活動（児童会活動）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,６年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問43,問1.2.カ ６年-特別活動（学校行事）,小学校,2016,11,,,6,特別活動（学校行事）,,,次の教科等の年間実施授業時数を入力してください,,2015,2016,6,特別活動（学校行事）,0,１　学校について、当てはまるものを選んでください。,次の教科等の年間実施授業時数を入力してください,６年;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問44,問1.3.ア １年-国語,小学校,2016,13,,,1,国語,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,1,国語,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,１年
質問45,問1.3.ア １年-算数,小学校,2016,13,,,1,算数,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,1,算数,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,１年
質問46,問1.3.ア １年-生活,小学校,2016,13,,,1,生活,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,1,生活,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,１年
質問47,問1.3.ア １年-音楽,小学校,2016,13,,,1,音楽,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,1,音楽,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,１年
質問48,問1.3.ア １年-図画工作,小学校,2016,13,,,1,図画工作,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,1,図画工作,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,１年
質問49,問1.3.ア １年-体育,小学校,2016,13,,,1,体育,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,1,体育,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,１年
質問50,問1.3.イ ２年-国語,小学校,2016,14,,,2,国語,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,2,国語,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,２年
質問51,問1.3.イ ２年-算数,小学校,2016,14,,,2,算数,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,2,算数,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,２年
質問52,問1.3.イ ２年-生活,小学校,2016,14,,,2,生活,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,2,生活,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,２年
質問53,問1.3.イ ２年-音楽,小学校,2016,14,,,2,音楽,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,2,音楽,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,２年
質問54,問1.3.イ ２年-図画工作,小学校,2016,14,,,2,図画工作,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,2,図画工作,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,２年
質問55,問1.3.イ ２年-体育,小学校,2016,14,,,2,体育,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,2,体育,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,２年
質問56,問1.3.ウ ３年-国語,小学校,2016,15,,,3,国語,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,3,国語,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,３年
質問57,問1.3.ウ ３年-社会,小学校,2016,15,,,3,社会,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,3,社会,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,３年
質問58,問1.3.ウ ３年-算数,小学校,2016,15,,,3,算数,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,3,算数,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,３年
質問59,問1.3.ウ ３年-理科,小学校,2016,15,,,3,理科,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,3,理科,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,３年
質問60,問1.3.ウ ３年-音楽,小学校,2016,15,,,3,音楽,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,3,音楽,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,３年
質問61,問1.3.ウ ３年-図画工作,小学校,2016,15,,,3,図画工作,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,3,図画工作,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,３年
質問62,問1.3.ウ ３年-体育,小学校,2016,15,,,3,体育,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,3,体育,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,３年
質問63,問1.3.エ ４年-国語,小学校,2016,16,,,4,国語,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,4,国語,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,４年
質問64,問1.3.エ ４年-社会,小学校,2016,16,,,4,社会,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,4,社会,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,４年
質問65,問1.3.エ ４年-算数,小学校,2016,16,,,4,算数,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,4,算数,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,４年
質問66,問1.3.エ ４年-理科,小学校,2016,16,,,4,理科,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,4,理科,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,４年
質問67,問1.3.エ ４年-音楽,小学校,2016,16,,,4,音楽,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,4,音楽,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,４年
質問68,問1.3.エ ４年-図画工作,小学校,2016,16,,,4,図画工作,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,4,図画工作,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,４年
質問69,問1.3.エ ４年-体育,小学校,2016,16,,,4,体育,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,4,体育,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,４年
質問70,問1.3.オ ５年-国語,小学校,2016,17,,,5,国語,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,国語,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問71,問1.3.オ ５年-社会,小学校,2016,17,,,5,社会,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,社会,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問72,問1.3.オ ５年-算数,小学校,2016,17,,,5,算数,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,算数,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問73,問1.3.オ ５年-理科,小学校,2016,17,,,5,理科,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,理科,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問74,問1.3.オ ５年-音楽,小学校,2016,17,,,5,音楽,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,音楽,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問75,問1.3.オ ５年-図画工作,小学校,2016,17,,,5,図画工作,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,図画工作,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問76,問1.3.オ ５年-体育,小学校,2016,17,,,5,体育,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,体育,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問77,問1.3.オ ５年-家庭,小学校,2016,17,,,5,家庭,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,家庭,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問78,問1.3.オ ５年-外国語活動,小学校,2016,17,,,5,外国語活動,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,5,外国語活動,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,５年
質問79,問1.3.カ ６年-国語,小学校,2016,18,,,6,国語,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,国語,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問80,問1.3.カ ６年-社会,小学校,2016,18,,,6,社会,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,社会,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問81,問1.3.カ ６年-算数,小学校,2016,18,,,6,算数,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,算数,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問82,問1.3.カ ６年-理科,小学校,2016,18,,,6,理科,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,理科,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問83,問1.3.カ ６年-音楽,小学校,2016,18,,,6,音楽,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,音楽,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問84,問1.3.カ ６年-図画工作,小学校,2016,18,,,6,図画工作,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,図画工作,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問85,問1.3.カ ６年-体育,小学校,2016,18,,,6,体育,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,体育,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問86,問1.3.カ ６年-家庭,小学校,2016,18,,,6,家庭,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,家庭,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問87,問1.3.カ ６年-外国語活動,小学校,2016,18,,,6,外国語活動,,,いわゆる教科担任制を実施した教科にチェックしてください,,2015,2016,6,外国語活動,0,１　学校について、当てはまるものを選んでください。,いわゆる教科担任制を実施した教科にチェックしてください,６年
質問88,問2.4,小学校,2016,20,,,,,,,,,2015,2016,all,,0,２　学力向上に向けた取組について、当てはまるものを選んでください。,児童の学力について、現状把握と分析を行い、現状が発生している要因を課題として捉えましたか,児童の学力について、現状把握と分析を行い、現状が発生している要因を課題として捉えましたか;よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問89,問2.5,小学校,2016,21,,,,,,,,,2015,2016,all,,0,２　学力向上に向けた取組について、当てはまるものを選んでください。,学校の課題を明確化したうえで、目標を重点化しましたか,学校の課題を明確化したうえで、目標を重点化しましたか;よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問90,問2.6,小学校,2016,22,,,,,,,,,2015,2016,all,,0,２　学力向上に向けた取組について、当てはまるものを選んでください。,目標達成に向けて、学校の組織的な取組や教職員の具体的な行動が示されていましたか,目標達成に向けて、学校の組織的な取組や教職員の具体的な行動が示されていましたか;よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問91,問2.7,小学校,2016,23,,,,,,,,,2015,2016,all,,0,２　学力向上に向けた取組について、当てはまるものを選んでください。,他校の取組や研究を参考にしていましたか,他校の取組や研究を参考にしていましたか;よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問92,問2.8,小学校,2016,24,,,,,,,,,2015,2016,all,,0,２　学力向上に向けた取組について、当てはまるものを選んでください。,現状・分析・課題等について、教職員の間で話し合う機会を設けましたか,現状・分析・課題等について、教職員の間で話し合う機会を設けましたか;よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問93,問2.9,小学校,2016,25,,,,,,,,,2015,2016,all,,0,２　学力向上に向けた取組について、当てはまるものを選んでください。,教科等を相互に関連付けて思考力・判断力・表現力等を育む指導について、教職員で共通理解を図りましたか,教科等を相互に関連付けて思考力・判断力・表現力等を育む指導について、教職員で共通理解を図りましたか;よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問94,問3.10,小学校,2016,27,,,,,,,,,2015,2016,all,,0,３　教職員の取組について、当てはまるものを選んでください。,学校の教育目標やその達成に向けた方策について、全教職員の間で共有し、取組に当たっていましたか,学校の教育目標やその達成に向けた方策について、全教職員の間で共有し、取組に当たっていましたか;よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問95,問3.11,小学校,2016,28,,,,,,,,,2015,2016,all,,0,３　教職員の取組について、当てはまるものを選んでください。,教職員は、校内外の研修や研究会に参加し、その成果を教育活動に積極的に反映させていましたか,教職員は、校内外の研修や研究会に参加し、その成果を教育活動に積極的に反映させていましたか;よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
