質問30,問1.3.ウ 3年-算数,小学校,2019,,22,,,3,算数,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,3,算数,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問31,問1.3.ウ 3年-理科,小学校,2019,,22,,,3,理科,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,3,理科,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問32,問1.3.ウ 3年-音楽,小学校,2019,,22,,,3,音楽,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,3,音楽,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問33,問1.3.ウ 3年-図画工作,小学校,2019,,22,,,3,図画工作,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,3,図画工作,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問34,問1.3.ウ 3年-体育,小学校,2019,,22,,,3,体育,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,3,体育,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問35,問1.3.エ 4年-国語,小学校,2019,,23,,,4,国語,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,4,国語,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問36,問1.3.エ 4年-社会,小学校,2019,,23,,,4,社会,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,4,社会,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問37,問1.3.エ 4年-算数,小学校,2019,,23,,,4,算数,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,4,算数,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問38,問1.3.エ 4年-理科,小学校,2019,,23,,,4,理科,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,4,理科,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問39,問1.3.エ 4年-音楽,小学校,2019,,23,,,4,音楽,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,4,音楽,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問40,問1.3.エ 4年-図画工作,小学校,2019,,23,,,4,図画工作,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,4,図画工作,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問41,問1.3.エ 4年-体育,小学校,2019,,23,,,4,体育,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,4,体育,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問42,問1.3.オ 5年-国語,小学校,2019,,24,,,5,国語,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,国語,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問43,問1.3.オ 5年-社会,小学校,2019,,24,,,5,社会,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,社会,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問44,問1.3.オ 5年-算数,小学校,2019,,24,,,5,算数,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,算数,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問45,問1.3.オ 5年-理科,小学校,2019,,24,,,5,理科,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,理科,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問46,問1.3.オ 5年-音楽,小学校,2019,,24,,,5,音楽,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,音楽,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問47,問1.3.オ 5年-図画工作,小学校,2019,,24,,,5,図画工作,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,図画工作,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問48,問1.3.オ 5年-体育,小学校,2019,,24,,,5,体育,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,体育,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問49,問1.3.オ 5年-家庭,小学校,2019,,24,,,5,家庭,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,家庭,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問50,問1.3.オ 5年-外国語活動,小学校,2019,,24,,,5,外国語活動,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,5,外国語活動,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問51,問1.3.カ 6年-国語,小学校,2019,,25,,,6,国語,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,国語,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問52,問1.3.カ 6年-社会,小学校,2019,,25,,,6,社会,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,社会,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問53,問1.3.カ 6年-算数,小学校,2019,,25,,,6,算数,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,算数,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問54,問1.3.カ 6年-理科,小学校,2019,,25,,,6,理科,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,理科,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問55,問1.3.カ 6年-音楽,小学校,2019,,25,,,6,音楽,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,音楽,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問56,問1.3.カ 6年-図画工作,小学校,2019,,25,,,6,図画工作,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,図画工作,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問57,問1.3.カ 6年-体育,小学校,2019,,25,,,6,体育,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,体育,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問58,問1.3.カ 6年-家庭,小学校,2019,,25,,,6,家庭,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,家庭,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問59,問1.3.カ 6年-外国語活動,小学校,2019,,25,,,6,外国語活動,,,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,,2018,2019,6,外国語活動,0,１　昨年度（平成３０年度）の学校について、当てはまるものを選んでください。※（１）のみ平成３１年度の状況を回答,いわゆる教科担任制を実施していた場合は１を、実施していなかった場合は０を入力してください（全てに回答してください）,
質問60,問2.4,小学校,2019,,27,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,児童の学力について、現状把握と分析を行い、課題を把握しましたか,よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問61,問2.5,小学校,2019,,28,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,授業改善の必要性について、共通理解を図りましたか,よく図った;どちらかといえば図った;あまり図っていない;全く図っていない
質問62,問2.6,小学校,2019,,29,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,学校の課題を明確化した上で、目標を重点化しましたか,よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問63,問2.7,小学校,2019,,30,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,目標達成に向けて、学校の組織的な取組や教職員の具体的な行動が示されていましたか,よく当てはまる;当てはまる;あまり当てはまらない;全く当てはまらない
質問64,問2.8,小学校,2019,,31,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,他校の取組や研究を参考にしていましたか,よく参考にした;どちらかといえば参考にした;あまり参考にしていない;全く参考にしていない
質問65,問2.9,小学校,2019,,32,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,学校の現状・分析・課題等について、教職員の間で話し合う機会を設けましたか,よく設けた;どちらかといえば設けた;あまり設けていなかった;全く設けていなかった
質問66,問2.10,小学校,2019,,33,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,校内で教員同士が授業を見合う機会はありましたか,いつでも見合うことができていた;見合うための期間を設定していた;あまり授業を見合う機会はなかった;授業を見合う機会はなかった
質問67,問2.11,小学校,2019,,34,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,県教育委員会（あるいは教育事務所）が学力向上に関して貴校を訪問する回数はどれくらいありましたか（教育事務所が実施している定例の訪問を除きます） , ３回以上;２回;１回;0回
質問68,問2.12,小学校,2019,,35,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,県教育委員会(あるいは教育事務所)が学力向上に関して貴校を訪問する際に、どのようなことが行われていましたか（教育事務所が実施している定例の訪問を除きます。当てはまるもの全てに回答してください。）,日常授業の参観と助言;研究授業の参観と助言;研究授業後の協議会への参加;校内研修への支援;学力向上に関する講話;師範授業の実施;訪問されていない
質問69,問2.13,小学校,2019,,36,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,"市町村教育委員会が学力向上に関して貴校を訪問する回数はどれくらいありましたか
※該当がない場合は0を入力",回
質問70,問2.14,小学校,2019,,37,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,市町村教育委員会が学力向上に関して貴校を訪問する際に、どのようなことが行われていましたか（当てはまるもの全てに回答してください）,日常授業の参観と助言;研究授業の参観と助言;研究授業後の協議会への参加;校内研修への支援;学力向上に関する講話;師範授業の実施;訪問されていない
質問71,問2.15,小学校,2019,,38,,,,,,,,,2018,2019,all,,0,２　昨年度（平成３０年度）の学力向上に向けた取組について、当てはまるものを選んでください。,教科等を相互に関連付けて思考力・判断力・表現力等を育む指導について、教職員で共通理解を図りましたか,よく図った;どちらかといえば図った;あまり図っていない;全く図っていない
質問72,問3.16,小学校,2019,,40,,,,,,,,,2018,2019,all,,0,３　昨年度（平成３０年度）の教職員の取組について、当てはまるものを選んでください。,学校の教育目標やその達成に向けた方策について、全教職員の間で共有し、取組に当たっていましたか,よく行った;どちらかといえば行った;あまり行っていない;全く行っていない
質問73,問3.17,小学校,2019,,41,,,,,,,,,2018,2019,all,,0,３　昨年度（平成３０年度）の教職員の取組について、当てはまるものを選んでください。,教職員は，授業研究に意欲を持って取り組んでいましたか,よく取り組んだ;どちらかといえば取り組んだ;あまり取り組んでいない;全く取り組んでいない
